Code,rep_health,satisfaction,sex,age,edu,gini,ln_abs_inc,ln_rel_inc,ln_gdp_cap,unemp_rate,edu_exp,health_exp,emissions,growth,unemp,retired,married,kids,age2,pos_dummy,neg_dummy
FRA,3.0,4.0,2.0,38.0,3.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,1444.0,0,1
FRA,3.0,7.0,1.0,44.0,5.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,1936.0,0,1
FRA,3.0,7.0,2.0,37.0,3.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,1369.0,0,1
FRA,2.0,5.0,2.0,40.0,8.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,1600.0,0,1
FRA,2.0,7.0,1.0,36.0,5.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,1.0,1296.0,0,1
FRA,1.0,8.0,1.0,56.0,8.0,29.7,11.106358357441165,0.7947433946828668,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,3136.0,0,1
FRA,2.0,5.0,1.0,83.0,5.0,29.7,10.58327338574192,0.2716584229836235,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,0.0,1.0,6889.0,0,1
FRA,2.0,7.0,1.0,18.0,8.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,324.0,0,1
FRA,4.0,3.0,1.0,66.0,3.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,0.0,1.0,4356.0,0,1
FRA,3.0,4.0,2.0,45.0,8.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,1.0,0.0,1.0,0.0,2025.0,0,1
FRA,3.0,5.0,2.0,58.0,4.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,3364.0,0,1
FRA,2.0,6.0,1.0,55.0,7.0,29.7,10.58327338574192,0.2716584229836235,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,3025.0,0,1
FRA,2.0,5.0,1.0,50.0,3.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,2500.0,0,1
FRA,2.0,6.0,2.0,41.0,8.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,1681.0,0,1
FRA,1.0,7.0,2.0,31.0,7.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,0.0,961.0,0,1
FRA,1.0,8.0,2.0,58.0,6.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,1.0,1.0,3364.0,0,1
FRA,3.0,6.0,1.0,50.0,2.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,0.0,2500.0,0,1
FRA,1.0,8.0,2.0,74.0,2.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,0.0,0.0,5476.0,0,1
FRA,2.0,8.0,2.0,40.0,8.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,1600.0,0,1
FRA,1.0,10.0,1.0,30.0,8.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,900.0,0,1
FRA,1.0,8.0,1.0,18.0,8.0,29.7,10.58327338574192,0.2716584229836235,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,324.0,0,1
FRA,2.0,8.0,2.0,55.0,7.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,3025.0,0,1
FRA,2.0,4.0,1.0,48.0,7.0,29.7,10.58327338574192,0.2716584229836235,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,2304.0,0,1
FRA,3.0,3.0,1.0,45.0,5.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,1.0,0.0,0.0,0.0,2025.0,0,1
FRA,1.0,8.0,2.0,42.0,5.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,1.0,1764.0,0,1
FRA,1.0,8.0,2.0,34.0,8.0,29.7,10.58327338574192,0.2716584229836235,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,1156.0,0,1
FRA,2.0,5.0,1.0,66.0,2.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,1.0,1.0,4356.0,0,1
FRA,1.0,9.0,1.0,25.0,3.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,0.0,625.0,0,1
FRA,1.0,8.0,1.0,26.0,3.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,0.0,676.0,0,1
FRA,3.0,8.0,2.0,52.0,2.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,2704.0,0,1
FRA,3.0,5.0,2.0,42.0,3.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,1764.0,0,1
FRA,2.0,5.0,2.0,55.0,8.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,1.0,3025.0,0,1
FRA,2.0,8.0,1.0,66.0,8.0,29.7,11.106358357441165,0.7947433946828668,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,1.0,0.0,4356.0,0,1
FRA,2.0,8.0,1.0,41.0,8.0,29.7,10.58327338574192,0.2716584229836235,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,0.0,1681.0,0,1
FRA,1.0,8.0,1.0,23.0,8.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,529.0,0,1
FRA,1.0,7.0,1.0,21.0,7.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,441.0,0,1
FRA,1.0,8.0,2.0,26.0,8.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,0.0,676.0,0,1
FRA,1.0,9.0,2.0,25.0,8.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,625.0,0,1
FRA,1.0,10.0,1.0,43.0,8.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,1849.0,0,1
FRA,1.0,7.0,2.0,24.0,8.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,576.0,0,1
FRA,2.0,6.0,1.0,32.0,4.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,1024.0,0,1
FRA,2.0,6.0,2.0,37.0,4.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,1369.0,0,1
FRA,3.0,5.0,2.0,53.0,3.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,2809.0,0,1
FRA,2.0,7.0,1.0,43.0,6.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,1849.0,0,1
FRA,3.0,7.0,1.0,66.0,5.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,1.0,1.0,4356.0,0,1
FRA,2.0,7.0,2.0,79.0,2.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,1.0,0.0,6241.0,0,1
FRA,2.0,5.0,1.0,40.0,3.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,1600.0,0,1
FRA,3.0,6.0,1.0,59.0,3.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,3481.0,0,1
FRA,2.0,8.0,1.0,54.0,3.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,2916.0,0,1
FRA,2.0,9.0,2.0,45.0,3.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,2025.0,0,1
FRA,2.0,6.0,1.0,39.0,3.0,29.7,10.58327338574192,0.2716584229836235,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,1521.0,0,1
FRA,1.0,5.0,2.0,31.0,3.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,1.0,961.0,0,1
FRA,3.0,8.0,1.0,42.0,3.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,1764.0,0,1
FRA,3.0,8.0,2.0,38.0,6.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,1444.0,0,1
FRA,4.0,3.0,1.0,70.0,3.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,1.0,1.0,4900.0,0,1
FRA,3.0,8.0,2.0,78.0,2.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,0.0,1.0,6084.0,0,1
FRA,1.0,6.0,1.0,26.0,5.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,0.0,676.0,0,1
FRA,3.0,5.0,1.0,76.0,2.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,1.0,1.0,5776.0,0,1
FRA,2.0,2.0,1.0,73.0,2.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,1.0,1.0,5329.0,0,1
FRA,4.0,3.0,1.0,31.0,3.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,1.0,0.0,1.0,1.0,961.0,0,1
FRA,3.0,6.0,2.0,47.0,5.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,1.0,2209.0,0,1
FRA,3.0,8.0,1.0,60.0,5.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,3600.0,0,1
FRA,1.0,7.0,1.0,27.0,5.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,0.0,729.0,0,1
FRA,1.0,6.0,2.0,63.0,2.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,1.0,1.0,3969.0,0,1
FRA,2.0,8.0,2.0,25.0,6.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,625.0,0,1
FRA,2.0,8.0,1.0,75.0,2.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,0.0,1.0,5625.0,0,1
FRA,4.0,5.0,2.0,66.0,5.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,0.0,1.0,4356.0,0,1
FRA,1.0,8.0,1.0,30.0,3.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,0.0,900.0,0,1
FRA,2.0,7.0,1.0,53.0,3.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,2809.0,0,1
FRA,1.0,9.0,2.0,27.0,8.0,29.7,11.106358357441165,0.7947433946828668,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,729.0,0,1
FRA,1.0,7.0,1.0,76.0,2.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,0.0,1.0,5776.0,0,1
FRA,2.0,8.0,2.0,36.0,3.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,1296.0,0,1
FRA,3.0,4.0,1.0,82.0,5.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,0.0,0.0,6724.0,0,1
FRA,1.0,8.0,1.0,19.0,3.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,361.0,0,1
FRA,1.0,7.0,1.0,35.0,7.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,1225.0,0,1
FRA,2.0,8.0,2.0,25.0,3.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,625.0,0,1
FRA,2.0,8.0,1.0,71.0,8.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,0.0,1.0,5041.0,0,1
FRA,4.0,9.0,1.0,30.0,7.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,900.0,0,1
FRA,2.0,7.0,1.0,59.0,5.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,1.0,1.0,3481.0,0,1
FRA,2.0,7.0,2.0,66.0,5.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,1.0,0.0,4356.0,0,1
FRA,2.0,9.0,2.0,29.0,5.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,0.0,841.0,0,1
FRA,4.0,7.0,1.0,43.0,3.0,29.7,10.58327338574192,0.2716584229836235,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,1.0,1849.0,0,1
FRA,2.0,8.0,2.0,34.0,3.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,1.0,1156.0,0,1
FRA,3.0,7.0,2.0,41.0,4.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,1681.0,0,1
FRA,2.0,5.0,2.0,52.0,3.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,2704.0,0,1
FRA,2.0,4.0,1.0,84.0,2.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,1.0,1.0,7056.0,0,1
FRA,1.0,7.0,1.0,29.0,8.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,841.0,0,1
FRA,2.0,8.0,1.0,29.0,4.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,841.0,0,1
FRA,1.0,8.0,1.0,24.0,7.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,576.0,0,1
FRA,4.0,5.0,1.0,33.0,6.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,0.0,1089.0,0,1
FRA,2.0,5.0,1.0,65.0,7.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,0.0,1.0,4225.0,0,1
FRA,1.0,8.0,2.0,37.0,7.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,1369.0,0,1
FRA,3.0,8.0,2.0,21.0,3.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,1.0,0.0,0.0,0.0,441.0,0,1
FRA,3.0,9.0,2.0,61.0,3.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,0.0,0.0,3721.0,0,1
FRA,2.0,8.0,1.0,61.0,4.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,1.0,1.0,3721.0,0,1
FRA,1.0,8.0,2.0,29.0,7.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,0.0,841.0,0,1
FRA,1.0,8.0,1.0,25.0,7.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,0.0,625.0,0,1
FRA,3.0,9.0,1.0,39.0,8.0,29.7,10.58327338574192,0.2716584229836235,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,1521.0,0,1
FRA,3.0,8.0,1.0,26.0,3.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,0.0,676.0,0,1
FRA,4.0,3.0,1.0,47.0,5.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,2209.0,0,1
FRA,3.0,7.0,1.0,24.0,3.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,0.0,576.0,0,1
FRA,2.0,10.0,1.0,70.0,2.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,1.0,1.0,4900.0,0,1
FRA,2.0,6.0,2.0,49.0,3.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,2401.0,0,1
FRA,2.0,9.0,2.0,52.0,2.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,2704.0,0,1
FRA,2.0,9.0,2.0,34.0,8.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,0.0,1156.0,0,1
FRA,2.0,8.0,1.0,22.0,6.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,1.0,0.0,0.0,0.0,484.0,0,1
FRA,2.0,8.0,1.0,19.0,5.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,361.0,0,1
FRA,3.0,5.0,2.0,37.0,8.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,1369.0,0,1
FRA,2.0,4.0,2.0,62.0,3.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,1.0,3844.0,0,1
FRA,3.0,2.0,1.0,35.0,3.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,1225.0,0,1
FRA,1.0,10.0,2.0,23.0,6.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,0.0,529.0,0,1
FRA,2.0,7.0,2.0,39.0,6.0,29.7,10.311614962758297,0.0,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,1.0,1521.0,0,1
FRA,1.0,9.0,1.0,20.0,7.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,400.0,0,1
FRA,3.0,5.0,2.0,56.0,2.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,3136.0,0,1
FRA,2.0,6.0,1.0,55.0,2.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,3025.0,0,1
FRA,2.0,8.0,2.0,27.0,5.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,1.0,729.0,0,1
FRA,1.0,8.0,2.0,48.0,3.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,2304.0,0,1
FRA,1.0,9.0,2.0,24.0,7.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,576.0,0,1
FRA,3.0,6.0,2.0,27.0,6.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,1.0,0.0,0.0,0.0,729.0,0,1
FRA,1.0,8.0,2.0,21.0,3.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,0.0,441.0,0,1
FRA,1.0,7.0,2.0,83.0,5.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,1.0,0.0,1.0,6889.0,0,1
FRA,1.0,8.0,1.0,27.0,3.0,29.7,10.041125290846889,-0.270489671911408,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,0.0,0.0,729.0,0,1
FRA,2.0,1.0,1.0,50.0,2.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,1.0,0.0,1.0,1.0,2500.0,0,1
FRA,2.0,5.0,2.0,20.0,3.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,1.0,0.0,1.0,0.0,400.0,0,1
FRA,3.0,8.0,2.0,23.0,5.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,0.0,529.0,0,1
FRA,1.0,8.0,2.0,59.0,5.0,29.7,9.589140167103832,-0.7224747956544654,10.52172753350795,8.44779968261719,5.46,7.40881491,547361.3761,0.046586176321874576,0.0,0.0,1.0,1.0,3481.0,0,1
